Time;Temp Winding;Mvar;MW
23/01/2025 16.22;74,62759399;21,83621597;135,2849884
23/01/2025 16.23;74,66236115;22,88909531;142,4602509
23/01/2025 16.24;74,62759399;23,26709938;143,8000946
23/01/2025 16.25;74,68421936;24,43483543;146,4684753
23/01/2025 16.26;74,71168518;20,59375954;146,8687134
23/01/2025 16.27;74,83708191;22,90301132;145,0252533
23/01/2025 16.28;74,92063904;22,9027195;142,5558777
23/01/2025 16.29;74,99684143;21,57082558;138,1309357
23/01/2025 16.30;74,94908142;21,44424438;138,2719879
23/01/2025 16.31;74,94869232;22,16983986;138,6618652
23/01/2025 16.32;74,99085236;21,42140961;137,4152222
23/01/2025 16.33;74,94229889;22,55403328;144,4992065
23/01/2025 16.34;74,87179565;21,39886856;143,6209412
23/01/2025 16.35;74,89945984;20,70763206;136,7075958
23/01/2025 16.36;74,89945984;20,43659973;136,256073
23/01/2025 16.37;74,78765869;20,50905609;136,205719
23/01/2025 16.38;74,67643738;19,75577164;142,1996613
23/01/2025 16.39;74,64152527;21,33834076;142,0070343
23/01/2025 16.40;74,65486145;19,52816582;131,8451843
23/01/2025 16.41;74,62759399;21,86691475;143,2263794
23/01/2025 16.42;74,62759399;21,32056618;141,0795746
23/01/2025 16.43;74,54364777;19,78860283;141,7195587
23/01/2025 16.44;74,55591583;19,17072296;134,5467377
23/01/2025 16.45;74,57875824;19,17264938;133,9778442
23/01/2025 16.46;74,54399109;19,76771164;140,7619476
23/01/2025 16.47;74,48827362;20,72549629;140,9214935
23/01/2025 16.48;74,43223572;20,1546402;141,7926483
23/01/2025 16.49;74,46685791;19,62130928;142,25737
23/01/2025 16.50;74,46710205;19,25004578;141,4163666
23/01/2025 16.51;74,52991486;19,01200104;141,0402222
23/01/2025 16.52;74,60041809;17,42225456;139,7490082
23/01/2025 16.53;74,56468201;18,83274841;138,4806366
23/01/2025 16.54;74,55757904;17,3062458;131,4402161
23/01/2025 16.55;74,4810791;16,35408974;129,0876465
23/01/2025 16.56;74,31269073;16,6191349;130,8523102
23/01/2025 16.57;74,17401123;16,85006714;132,7662048
23/01/2025 16.58;74,02825928;17,16892624;131,7284393
23/01/2025 16.59;73,93024445;15,54227352;133,1848297
23/01/2025 17.00;73,7831955;16,0779953;134,7032166
23/01/2025 17.01;73,59490204;14,9718647;133,7145844
23/01/2025 17.02;73,58827209;15,15104008;134,0502472
23/01/2025 17.03;73,55311584;16,1037426;132,8898163
23/01/2025 17.04;73,40659332;13,73196888;130,9532928
23/01/2025 17.05;73,33019257;15,87193203;130,99617
23/01/2025 17.06;73,29499054;14,22217083;131,4795685
23/01/2025 17.07;73,12723541;14,85785484;131,6627502
23/01/2025 17.08;73,13541412;13,82854271;133,4255981
23/01/2025 17.09;73,01587677;13,75327015;133,0015717
23/01/2025 17.10;72,98082733;15,77167702;134,0214996
23/01/2025 17.11;72,95344543;13,76521873;133,3519592
23/01/2025 17.12;72,9593811;11,78418636;121,1402817
23/01/2025 17.13;72,73672485;12,19182396;117,8378143
23/01/2025 17.14;72,58999634;11,78793716;115,9566193
23/01/2025 17.15;72,31867218;12,08065605;115,4051514
23/01/2025 17.16;72,03907013;11,88334274;114,7305527
23/01/2025 17.17;71,69719696;10,05048275;113,8153458
23/01/2025 17.18;71,43930817;11,27630138;113,4125748
23/01/2025 17.19;71,13955688;10,50121975;113,8438644
23/01/2025 17.20;70,90172577;11,57323742;113,6988144
23/01/2025 17.21;70,67155457;11,10659599;114,3241425
23/01/2025 17.22;70,35684967;10,73735809;115,9862213
23/01/2025 17.23;70,18315125;12,24420071;121,6404037
23/01/2025 17.24;69,98779297;12,16399479;139,4632874
23/01/2025 17.25;70,07178497;12,96471596;135,6161346
23/01/2025 17.26;70,25346375;12,83306313;128,6986542
23/01/2025 17.27;70,36428833;12,04413223;123,0782089
23/01/2025 17.28;70,49021912;12,87624836;132,0779266
23/01/2025 17.29;70,42735291;11,13227654;133,2275238
23/01/2025 17.30;70,57387543;8,814414978;122,8566666
23/01/2025 17.31;70,62271118;9,954507828;123,0180893
23/01/2025 17.32;70,595047;10,80251694;122,4981232
23/01/2025 17.33;70,57387543;9,727888107;121,2288589
23/01/2025 17.34;70,49040985;10,12566376;126,2506104
23/01/2025 17.35;70,3924408;9,490263939;134,2534943
23/01/2025 17.36;70,51105499;9,582987785;122,5280075
23/01/2025 17.37;70,53876495;9,538028717;124,2083206
23/01/2025 17.38;70,47618866;10,77125359;123,8298569
23/01/2025 17.39;70,44142914;12,08895493;123,8366623
23/01/2025 17.40;70,44100952;10,28484821;124,4725494
23/01/2025 17.41;70,35124207;9,553185463;123,444725
23/01/2025 17.42;70,39195251;7,268937111;121,8072739
23/01/2025 17.43;70,29480743;8,681763649;121,4605713
23/01/2025 17.44;70,21826172;9,261712074;121,7220154
23/01/2025 17.45;70,13942719;7,956217289;121,4578552
23/01/2025 17.46;70,02245331;7,789422035;121,127739
23/01/2025 17.47;69,96690369;6,812582493;119,2484894
23/01/2025 17.48;69,93894958;6,799933434;119,5649948
23/01/2025 17.49;69,85481262;8,627839088;129,5243683
23/01/2025 17.50;69,84127045;7,19484663;129,4666901
23/01/2025 17.51;69,85505676;6,707731724;131,4093628
23/01/2025 17.52;69,97415924;6,796016216;131,5860901
23/01/2025 17.53;70,0715332;6,373305798;129,6870575
23/01/2025 17.54;70,12043762;5,989124775;129,5919037
23/01/2025 17.55;70,19683838;6,286771297;129,4997711
23/01/2025 17.56;70,30230713;5,071700096;127,7257156
23/01/2025 17.57;70,37850952;2,722695112;105,1128006
23/01/2025 17.58;70,28083038;2,699017525;90,79714203
23/01/2025 17.59;69,9527359;1,542021513;85,79766083
23/01/2025 18.00;69,49938965;-0,004634214;82,51713562
23/01/2025 18.01;68,97627258;-0,085025124;82,94706726
23/01/2025 18.02;68,43878937;-0,982945085;83,76111603
23/01/2025 18.03;67,93650818;-1,882285237;84,99984741
23/01/2025 18.04;67,44811249;0,048497774;84,83924866
23/01/2025 18.05;66,90396118;-0,129241437;88,17292023
23/01/2025 18.06;66,55500793;-1,445638418;87,83006287
23/01/2025 18.07;66,15699005;-0,980713606;88,2832489
23/01/2025 18.08;65,84992981;1,400799632;89,50520325
23/01/2025 18.09;65,54335022;0,063232496;88,96283722
23/01/2025 18.10;65,29914856;-0,513420105;87,84814453
23/01/2025 18.11;65,00610352;-1,539215207;86,04480743
23/01/2025 18.12;64,77481079;0,361127973;81,30482483
23/01/2025 18.13;64,57345581;0,472164482;82,41716003
23/01/2025 18.14;64,30856323;2,525962353;82,92473602
23/01/2025 18.15;64,04284668;1,844004393;93,39779663
23/01/2025 18.16;63,89115906;2,617307425;103,4273834
23/01/2025 18.17;63,78510666;1,676131368;100,4119186
23/01/2025 18.18;63,80628586;2,758032084;102,5897141
23/01/2025 18.19;63,78510666;3,213184834;105,4457703
23/01/2025 18.20;63,93162537;4,368195057;118,6668396
23/01/2025 18.21;64,05029297;3,897928476;129,0965118
23/01/2025 18.22;64,39855194;7,473985195;130,4247589
23/01/2025 18.23;64,69267273;6,572172642;131,2334442
23/01/2025 18.24;65,2365036;6,609642029;127,0523911
23/01/2025 18.25;65,62723541;5,750881195;118,7013702
23/01/2025 18.26;65,89842987;7,618430614;118,8798676
23/01/2025 18.27;66,17826843;4,755370617;110,6488724
23/01/2025 18.28;66,25535583;6,758479118;109,3854141
23/01/2025 18.29;66,42247009;3,861664295;108,6702881
23/01/2025 18.30;66,35205841;3,870768309;108,5127029
23/01/2025 18.31;66,49170685;4,462016582;108,5653458
23/01/2025 18.32;66,40853882;6,364593983;108,9839554
23/01/2025 18.33;66,40873718;7,233319283;111,8040924
23/01/2025 18.34;66,36009216;9,603719711;130,8753815
23/01/2025 18.35;66,4853363;6,817388058;131,3552246
23/01/2025 18.36;66,81318665;6,129327297;131,8053131
23/01/2025 18.37;67,00855255;6,526328564;120,5908356
23/01/2025 18.38;67,25274658;6,97888279;121,6573944
23/01/2025 18.39;67,43403625;8,638166428;131,1679993
23/01/2025 18.40;67,61571503;6,908761978;133,1384583
23/01/2025 18.41;67,86030579;8,3170681;126,4670715
23/01/2025 18.42;68,06958771;5,876541615;126,7064667
23/01/2025 18.43;68,20866394;7,644376755;126,2396317
23/01/2025 18.44;68,41112518;7,096878529;124,8469315
23/01/2025 18.45;68,55789185;8,932391167;127,0149918
23/01/2025 18.46;68,58502197;9,710748672;126,9436874
23/01/2025 18.47;68,73212433;9,259257317;125,9411316
23/01/2025 18.48;68,78067017;8,572081566;130,9981995
23/01/2025 18.49;68,91330719;9,545260429;133,0993347
23/01/2025 18.50;69,05982971;9,136601448;130,3590851
23/01/2025 18.51;69,25518799;8,654582024;127,4575958
23/01/2025 18.52;69,41549683;9,837781906;128,3864441
23/01/2025 18.53;69,46408844;9,307956696;132,8582153
23/01/2025 18.54;69,6177063;9,269527435;133,9532013
23/01/2025 18.55;69,77855682;9,723175049;129,6930389
23/01/2025 18.56;69,86873627;7,412144184;110,2573624
23/01/2025 18.57;69,90364838;6,437562466;103,8449402
23/01/2025 18.58;69,6599884;7,032589912;103,751152
23/01/2025 18.59;69,4155426;9,77667141;121,2736664
23/01/2025 19.00;69,19271851;8,441553116;131,135849
23/01/2025 19.01;69,1215744;6,830042362;124,9696579
23/01/2025 19.02;69,1435318;8,44525528;131,1578522
23/01/2025 19.03;69,22008514;10,51709747;131,1380157
23/01/2025 19.04;69,26873016;10,51835346;131,9472198
23/01/2025 19.05;69,43647766;12,35084057;135,1352539
23/01/2025 19.06;69,56230927;10,34045792;122,3927078
23/01/2025 19.07;69,68087006;9,395709991;115,2369995
23/01/2025 19.08;69,64591217;8,480418205;131,8228912
23/01/2025 19.09;69,73014832;9,642637253;133,8913269
23/01/2025 19.10;69,79243469;10,98802757;136,3589172
23/01/2025 19.11;69,98779297;12,4741888;136,9241333
23/01/2025 19.12;70,13431549;9,696551323;125,3088303
23/01/2025 19.13;70,2179184;9,843735695;124,9052124
23/01/2025 19.14;70,32967377;10,94658279;131,1023712
23/01/2025 19.15;70,25917053;8,803687096;122,9626923
23/01/2025 19.16;70,33745575;12,56501865;119,9897079
23/01/2025 19.17;70,28701019;11,57822132;134,5904694
23/01/2025 19.18;70,28083038;11,46963882;123,6050415
23/01/2025 19.19;70,34345245;10,83682728;121,8124542
23/01/2025 19.20;70,28083038;10,15848351;122,0458527
23/01/2025 19.21;70,1971817;10,18095207;120,8635254
23/01/2025 19.22;70,12043762;10,38781834;120,1944733
23/01/2025 19.23;70,03662872;11,53352165;120,696312
23/01/2025 19.24;69,97364044;11,4716053;122,4945831
23/01/2025 19.25;69,82028961;9,149616241;128,0030518
23/01/2025 19.26;69,89011383;12,19066906;127,834816
23/01/2025 19.27;69,89011383;9,746468544;127,8407669
23/01/2025 19.28;69,87662506;12,05998993;128,9861603
23/01/2025 19.29;69,93894958;12,05826283;130,1864319
23/01/2025 19.30;70,05780792;8,973273277;125,1118088
23/01/2025 19.31;70,08547211;11,37761784;125,0680923
23/01/2025 19.32;70,05075073;11,49472809;125,3710785
23/01/2025 19.33;70,03662872;11,44867229;124,3991394
23/01/2025 19.34;70,02294922;9,436769485;124,1371765
23/01/2025 19.35;70,07219696;11,47400761;124,8122101
23/01/2025 19.36;70,05966949;9,670955658;125,210434
23/01/2025 19.37;69,97376251;12,03717804;125,3312607
23/01/2025 19.38;69,98779297;12,82126236;127,3998108
23/01/2025 19.39;70,00132751;9,109182358;127,7715149
23/01/2025 19.40;69,96712494;11,06920338;127,2380905
23/01/2025 19.41;70,06449127;10,05521679;127,7495499
23/01/2025 19.42;70,06349945;11,46731567;128,5209808
23/01/2025 19.43;70,08547211;11,9970026;129,445282
23/01/2025 19.44;70,12754822;9,321237564;130,2976837
23/01/2025 19.45;70,21826172;12,14189625;128,2565918
23/01/2025 19.46;70,25346375;8,607766151;125,329277
23/01/2025 19.47;70,28083038;11,14800072;126,2426987
23/01/2025 19.48;70,3156662;9,822943687;126,4831314
23/01/2025 19.49;70,26725006;9,920071602;126,6050415
23/01/2025 19.50;70,24552917;12,23344994;126,9139938
23/01/2025 19.51;70,26673126;11,29360962;126,7742538
23/01/2025 19.52;70,29470825;12,02750874;126,7522812
23/01/2025 19.53;70,2592926;10,17834091;125,4375839
23/01/2025 19.54;70,30279541;10,05058765;123,4052429
23/01/2025 19.55;70,21822357;8,808894157;121,755188
23/01/2025 19.56;70,16917419;8,979655266;121,0487823
23/01/2025 19.57;70,15608978;9,113806725;119,9464493
23/01/2025 19.58;69,93894958;8,41484642;120,2117004
23/01/2025 19.59;69,93894958;8,845422745;120,1929855
23/01/2025 20.00;69,82764435;11,42625999;123,077179
23/01/2025 20.01;69,77880096;9,254752159;124,3589172
23/01/2025 20.02;69,72941589;10,21712112;125,8670502
23/01/2025 20.03;69,68099213;9,596403122;127,7968979
23/01/2025 20.04;69,7298584;12,29658318;129,0923309
23/01/2025 20.05;69,77909851;9,530596733;128,5849609
23/01/2025 20.06;69,79243469;8,882662773;126,107132
23/01/2025 20.07;69,84127045;8,757904053;125,1186142
23/01/2025 20.08;69,92523956;11,14360332;125,5381622
23/01/2025 20.09;69,90327454;11,55922508;126,9519577
23/01/2025 20.10;69,93894958;10,39904404;127,2167206
23/01/2025 20.11;70,00857544;9,592136383;126,8382492
23/01/2025 20.12;70,00947571;10,35630226;127,0549316
23/01/2025 20.13;70,03662872;9,953439713;126,8182983
23/01/2025 20.14;70,05075073;11,02839756;129,2449799
23/01/2025 20.15;70,08547211;11,4062252;136,9824219
23/01/2025 20.16;70,21816254;9,901626587;126,6433487
23/01/2025 20.17;70,28083038;11,05387878;122,070282
23/01/2025 20.18;70,2950058;10,39869213;130,3688049
23/01/2025 20.19;70,32967377;8,56539917;126,7231903
23/01/2025 20.20;70,32967377;10,16987228;120,5720825
23/01/2025 20.21;70,3425827;10,92227936;132,7519226
23/01/2025 20.22;70,26004791;10,58461189;133,2089081
23/01/2025 20.23;70,36521149;9,61803627;122,926712
23/01/2025 20.24;70,39209747;9,185050011;122,3770752
23/01/2025 20.25;70,32967377;9,703903198;121,6937256
23/01/2025 20.26;70,24563599;7,306614399;121,0657425
23/01/2025 20.27;70,16226959;8,17861557;121,0145721
23/01/2025 20.28;70,14801025;10,76957989;121,6726761
23/01/2025 20.29;69,98779297;9,123161316;121,9187164
23/01/2025 20.30;69,9596405;9,798122406;121,2349243
23/01/2025 20.31;69,90390778;9,693395615;121,262558
23/01/2025 20.32;69,86284637;10,75677013;130,9793091
23/01/2025 20.33;69,84127045;8,117856026;121,3205185
23/01/2025 20.34;69,77033997;8,456772804;115,9924774
23/01/2025 20.35;69,79243469;8,266630173;114,7020721
23/01/2025 20.36;69,70275116;8,315606117;113,9654999
23/01/2025 20.37;69,40171051;8,279610634;113,0725403
23/01/2025 20.38;69,28191376;9,362670898;114,6923447
23/01/2025 20.39;69,15750885;8,255727768;116,8538742
23/01/2025 20.40;69,04634094;9,27023983;115,2120132
23/01/2025 20.41;68,92007446;8,428786278;115,5083313
23/01/2025 20.42;68,83685303;7,819674015;115,4715958
23/01/2025 20.43;68,73153687;8,758023262;114,7283096
23/01/2025 20.44;68,66911316;9,875491142;116,4931183
23/01/2025 20.45;68,48767853;8,447951317;118,7616959
23/01/2025 20.46;68,55745697;8,693612099;131,3555908
23/01/2025 20.47;68,52259064;9,913046837;134,4017487
23/01/2025 20.48;68,70494843;9,261832237;137,7546234
23/01/2025 20.49;68,96215057;10,904809;140,1112976
23/01/2025 20.50;69,18526459;9,647931099;126,2816772
23/01/2025 20.51;69,44261932;10,03395367;135,6061554
23/01/2025 20.52;69,71671295;11,45232296;121,7489548
23/01/2025 20.53;69,80641174;10,75076389;116,8812027
23/01/2025 20.54;69,82749176;10,5005064;115,6963577
23/01/2025 20.55;69,81419373;10,98755836;114,3670197
23/01/2025 20.56;69,56240845;10,77053547;114,4309998
23/01/2025 20.57;69,46453094;10,57187748;115,003418
23/01/2025 20.58;69,33914185;10,7892828;115,4376678
23/01/2025 20.59;69,17105103;10,16660976;114,410141
23/01/2025 21.00;69,1086731;10,91947269;114,0587463
23/01/2025 21.01;68,91330719;10,92516708;114,3620071
23/01/2025 21.02;68,80770111;10,82504368;114,4984131
23/01/2025 21.03;68,71794891;10,18485832;113,9461441
23/01/2025 21.04;68,53656769;8,902733803;113,3070297
23/01/2025 21.05;68,41726685;10,00821114;115,0020447
23/01/2025 21.06;68,32723236;11,16630363;116,4341431
23/01/2025 21.07;68,27838898;10,04400349;119,3498611
23/01/2025 21.08;68,31305695;11,64867973;125,8968964
23/01/2025 21.09;68,27838898;11,43509197;128,6333008
23/01/2025 21.10;68,438591;10,81749344;125,9972687
23/01/2025 21.11;68,52259064;10,2267561;125,113472
23/01/2025 21.12;68,62026978;9,138064384;125,4187012
23/01/2025 21.13;68,71794891;10,55708313;126,0798798
23/01/2025 21.14;68,83720398;12,15307331;129,4720917
23/01/2025 21.15;68,96215057;9,583939552;127,5458374
23/01/2025 21.16;69,11612701;10,16820145;124,4523315
23/01/2025 21.17;69,15750885;10,71567631;124,1400681
23/01/2025 21.18;69,29013062;10,36768723;122,8338013
23/01/2025 21.19;69,27617645;10,19578838;122,0967865
23/01/2025 21.20;69,29813385;10,35564709;122,1886673
23/01/2025 21.21;69,32598877;9,626092911;122,7360001
23/01/2025 21.22;69,30403137;9,360274315;121,6551514
23/01/2025 21.23;69,29046631;8,253427505;120,1972122
23/01/2025 21.24;69,21990204;7,580770969;119,6462784
23/01/2025 21.25;69,26165771;9,20994091;119,5449219
23/01/2025 21.26;69,15750885;7,191720486;101,8536835
23/01/2025 21.27;69,02501678;6,961429119;80,6863327
23/01/2025 21.28;68,73178101;6,069532871;94,25616455
23/01/2025 21.29;68,24318695;6,476434708;95,49931335
23/01/2025 21.30;67,88767242;6,085882664;97,92987061
23/01/2025 21.31;67,54579163;5,454135418;99,4254303
23/01/2025 21.32;67,21759033;8,468101501;98,26859283
23/01/2025 21.33;67,04389954;8,048518181;97,8336792
23/01/2025 21.34;66,72953796;9,032047272;98,24178314
23/01/2025 21.35;66,52014923;8,314481735;97,42965698
23/01/2025 21.36;66,3107605;8,244395256;96,82151031
23/01/2025 21.37;66,09442139;5,6981287;34,79621887
23/01/2025 21.38;65,23725891;6,812897205;0,155644402
23/01/2025 21.39;63,9522171;1,44791162;0,155644402
23/01/2025 21.40;62,71062469;0,723288655;0,155644402
23/01/2025 21.41;61,58730316;0,411999881;0,155644402
23/01/2025 21.42;60,49095917;0,250714839;0,152922854
23/01/2025 21.43;59,55004883;0,155644402;0,155644402
23/01/2025 21.44;58,58678436;0,100711077;0,146488845
23/01/2025 21.45;57,72893906;0,054933317;0,152950376
23/01/2025 21.46;56,91214752;0,027466659;0,155644402
23/01/2025 21.47;56,11721802;0,009155553;0,148954034
23/01/2025 21.48;55,3984108;0;0,155644402
23/01/2025 21.49;54,83378983;-0,014631337;0,149045542
23/01/2025 21.50;54,34485626;-0,027466659;0,148944825
23/01/2025 21.51;53,88425064;-0,036622211;0,148977309
23/01/2025 21.52;53,57753754;-0,036622211;0,155644402
23/01/2025 21.53;53,33333588;-0,045777764;0,155644402
23/01/2025 21.54;53,00548172;-0,049530737;0,148954034
23/01/2025 21.55;52,89377594;-0,054933317;0,155644402
23/01/2025 21.56;52,69841385;-0,054933317;0,155644402
23/01/2025 21.57;52,55189514;-0,064088866;0,153417259
23/01/2025 21.58;52,40537643;-0,064088866;0,153376132
23/01/2025 21.59;52,35653687;-0,064088866;0,155644402
23/01/2025 22.00;52,30769348;-0,064088866;0,146488845
23/01/2025 22.01;52,27253723;-0,073244423;0,155644402
23/01/2025 22.02;52,23041153;-0,073244423;0,155644402
23/01/2025 22.03;52,22404099;-0,073244423;0,146488845
23/01/2025 22.04;52,21001434;-0,082399979;0,152821988
23/01/2025 22.05;52,23718643;-0,073244423;0,155644402
23/01/2025 22.06;52,27239227;-0,073244423;0,152794749
23/01/2025 22.07;52,21001434;-0,079068072;0,149393409
23/01/2025 22.08;52,2865448;-0,082399979;0,149292812
23/01/2025 22.09;52,30769348;-0,076640315;0,1493202
23/01/2025 22.10;52,40537643;-0,082399979;0,155644402
23/01/2025 22.11;52,42633057;-0,082399979;0,155644402
23/01/2025 22.12;52,454216;-0,082399979;0,146488845
23/01/2025 22.13;52,50305557;-0,082399979;0,155644402
23/01/2025 22.14;52,58665848;-0,082399979;0,146488845
23/01/2025 22.15;52,62191391;-0,091555528;0,155644402
23/01/2025 22.16;52,66340637;-0,087683529;0,155644402
23/01/2025 22.17;52,76094055;-0,091555528;0,148899138
23/01/2025 22.18;52,74725723;-0,091555528;0,155644402
23/01/2025 22.19;52,81002426;-0,091555528;0,148835018
23/01/2025 22.20;52,89377594;-0,091555528;0,146488845
23/01/2025 22.21;52,94261551;-0,091555528;0,153360054
23/01/2025 22.22;52,97742844;-0,091555528;0,148816705
23/01/2025 22.23;53,04029465;-0,091555528;0,15327993
23/01/2025 22.24;53,04029465;-0,091555528;0,148754835
23/01/2025 22.25;53,12385178;-0,091555528;0,155644402
23/01/2025 22.26;53,16563797;-0,091555528;0,153142601
23/01/2025 22.27;53,27144623;-0,091555528;0,155644402
23/01/2025 22.28;53,28449631;-0,091555528;0,153188422
23/01/2025 22.29;53,28449631;-0,091555528;0,153188661
23/01/2025 22.30;53,33333588;-0,096868001;0,148871616
23/01/2025 22.31;53,38217545;-0,091555528;0,155644402
23/01/2025 22.32;53,4590683;-0,091555528;0,148825794
23/01/2025 22.33;53,49363708;-0,091555528;0,153270856
23/01/2025 22.34;53,52869797;-0,091555528;0,155644402
23/01/2025 22.35;53,54281998;-0,100711077;0,155644402
23/01/2025 22.36;53,62637711;-0,097531736;0,155644402
23/01/2025 22.37;53,66143417;-0,100711077;0,152652234
23/01/2025 22.38;53,67521667;-0,094795793;0,152648196
23/01/2025 22.39;53,67521667;-0,091555528;0,155644402
23/01/2025 22.40;53,75901794;-0,094859913;0,146488845
23/01/2025 22.41;53,84320831;-0,100711077;0,149466753
23/01/2025 22.42;53,82173538;-0,100711077;0,146488845
23/01/2025 22.43;53,8565979;-0,100711077;0,155644402
23/01/2025 22.44;53,90563583;-0,094832391;0,155644402
23/01/2025 22.45;53,91941833;-0,100711077;0,146488845
23/01/2025 22.46;53,93320084;-0,100711077;0,153305933
23/01/2025 22.47;54,00346375;-0,09551917;0,155644402
23/01/2025 22.48;54,01709747;-0,091555528;0,148798406
23/01/2025 22.49;53,99601746;-0,096692532;0,14869988
23/01/2025 22.50;54,07962036;-0,100711077;0,155644402
23/01/2025 22.51;54,04397964;-0,100711077;0,146488845
23/01/2025 22.52;54,10786819;-0,095601454;0,146488845
23/01/2025 22.53;54,14983368;-0,100711077;0,155644402
23/01/2025 22.54;54,17715454;-0,100711077;0,155644402
23/01/2025 22.55;54,22653198;-0,100711077;0,155644402
23/01/2025 22.56;54,17764282;-0,100711077;0,146488845
23/01/2025 22.57;54,24741745;-0,100711077;0,155644402
23/01/2025 22.58;54,24770737;-0,100711077;0,155644402
23/01/2025 22.59;54,26129532;-0,100711077;0,148651868
23/01/2025 23.00;54,34505081;-0,100711077;0,153435558
23/01/2025 23.01;54,32382202;-0,100711077;0,155644402
23/01/2025 23.02;54,28827286;-0,100711077;0,149536863
23/01/2025 23.03;54,35897827;-0,100711077;0,148670167
23/01/2025 23.04;54,37276077;-0,097553238;0,155644402
23/01/2025 23.05;54,40781784;-0,100711077;0,155644402
23/01/2025 23.06;54,44306946;-0,100711077;0,153234109
23/01/2025 23.07;54,45665741;-0,100711077;0,155644402
23/01/2025 23.08;54,42156219;-0,100711077;0,155644402
23/01/2025 23.09;54,50549698;-0,100711077;0,153252557
23/01/2025 23.10;54,47014618;-0,100711077;0,148917437
23/01/2025 23.11;54,49147034;-0,100711077;0,155644402
23/01/2025 23.12;54,55433655;-0,100711077;0,153270856
23/01/2025 23.13;54,55433655;-0,100711077;0,153225034
23/01/2025 23.14;54,51961899;-0,100711077;0,148798406
23/01/2025 23.15;54,55433655;-0,100711077;0,146488845
23/01/2025 23.16;54,56787491;-0,100711077;0,146488845
23/01/2025 23.17;54,60317612;-0,100711077;0,155644402
23/01/2025 23.18;54,61700821;-0,100711077;0,146488845
23/01/2025 23.19;54,63838196;-0,100711077;0,153087705
23/01/2025 23.20;54,65201569;-0,100711077;0,149084762
23/01/2025 23.21;54,56826401;-0,100711077;0,146488845
23/01/2025 23.22;54,7143631;-0,100711077;0,155644402
23/01/2025 23.23;54,71439743;-0,100711077;0,155644402
23/01/2025 23.24;54,68683243;-0,100711077;0,155644402
23/01/2025 23.25;54,68707657;-0,100711077;0,155644402
23/01/2025 23.26;54,70085907;-0,100711077;0,152959451
23/01/2025 23.27;54,66550446;-0,104226001;0,152922854
23/01/2025 23.28;54,71463013;-0,100711077;0,155644402
23/01/2025 23.29;54,73591614;-0,100711077;0,15297775
23/01/2025 23.30;54,77136612;-0,100711077;0,149192095
23/01/2025 23.31;54,72866058;-0,100711077;0,155644402
23/01/2025 23.32;54,78466034;-0,104308419;0,146488845
23/01/2025 23.33;54,71454239;-0,106324196;0,149173796
23/01/2025 23.34;54,74969864;-0,100711077;0,155644402
23/01/2025 23.35;54,78456116;-0,104326725;0,153023586
23/01/2025 23.36;54,81243896;-0,106428459;0,149273217
23/01/2025 23.37;54,74969864;-0,100711077;0,146488845
23/01/2025 23.38;54,76338196;-0,100711077;0,152822122
23/01/2025 23.39;54,79853821;-0,100711077;0,152922854
23/01/2025 23.40;54,78456116;-0,100711077;0,146488845
23/01/2025 23.41;54,81232071;-0,100711077;0,149251387
23/01/2025 23.42;54,83383942;-0,106333412;0,149192095
23/01/2025 23.43;54,81261444;-0,100711077;0,155644402
23/01/2025 23.44;54,84737778;-0,100711077;0,155644402
23/01/2025 23.45;54,83369446;-0,100711077;0,146488845
23/01/2025 23.46;54,83320618;-0,100711077;0,155644402
23/01/2025 23.47;54,88227463;-0,100711077;0,155644402
23/01/2025 23.48;54,79853821;-0,103841536;0,149588853
23/01/2025 23.49;54,82554245;-0,100711077;0,149485052
23/01/2025 23.50;54,8827095;-0,109866634;0,155644402
23/01/2025 23.51;54,81215286;-0,106623329;0,149521977
23/01/2025 23.52;54,83377838;-0,100711077;0,149466753
23/01/2025 23.53;54,81270981;-0,103923962;0,155644402
23/01/2025 23.54;54,86130524;-0,103978232;0,152730629
23/01/2025 23.55;54,88251877;-0,103978865;0,149448454
23/01/2025 23.56;54,84737778;-0,109866634;0,155644402
23/01/2025 23.57;54,84737778;-0,106205165;0,155644402
23/01/2025 23.58;54,81206131;-0,104345024;0,149091363
23/01/2025 23.59;54,84737778;-0,106287591;0,152999997
24/01/2025 00.00;54,84737778;-0,100711077;0,155644402
24/01/2025 00.01;54,84737778;-0,106223464;0,149082154
24/01/2025 00.02;54,84737778;-0,109866634;0,155644402
24/01/2025 00.03;54,90995026;-0,109866634;0,149008945
24/01/2025 00.04;54,89621735;-0,100711077;0,146488845
24/01/2025 00.05;54,84737778;-0,100711077;0,155644402
24/01/2025 00.06;54,91729736;-0,109866634;0,146488845
24/01/2025 00.07;54,86096573;-0,109866634;0,155644402
24/01/2025 00.08;54,83325577;-0,106656551;0,14950335
24/01/2025 00.09;54,86135483;-0,100711077;0,155644402
24/01/2025 00.10;54,8610611;-0,100711077;0,149448454
24/01/2025 00.11;54,90970612;-0,10648904;0,152785525
24/01/2025 00.12;54,86145401;-0,109866634;0,155644402
24/01/2025 00.13;54,87494278;-0,106521286;0,155644402
24/01/2025 00.14;54,8257103;-0,100711077;0,155644402
24/01/2025 00.15;54,86149979;-0,100711077;0,155644402
24/01/2025 00.16;54,9101944;-0,109866634;0,155644402
24/01/2025 00.17;54,84737778;-0,103987947;0,155644402
24/01/2025 00.18;54,81202698;-0,104000688;0,155644402
